From Tx #;Long;Lat;Callsign;Address;NetID;Rad. Power (W);Height (m);Azimuth (deg);Antenna;To Rx #;Long;Lat;Callsign;Address;NetID;Height (m);Azimuth (deg);Antenna;FSR dBuV/m;Pr dBm; ToA us;cx #;Frequency MHz;Polar;Distance m;Azimuth Tx->Rx (deg);Tilt Tx->Rx (deg);Azimuth Rx->Tx (deg);Tilt Rx->Tx (deg);Ant_Tx_atten (dB);Ant_Rx_atten (dB);Path loss (dB);Path;Resolution (m)
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;7;127.258153;38.075423;MLR7;소형노드;;5.00;0.00;nan;7.7;-128.99;59.92;1;2000;V;17964.48;95.56;0.08;275.56;-0.20;-0.0;0.0;172.0;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;8;127.200389;38.082112;MLR8;소형노드;;5.00;0.00;nan;1.4;-135.30;42.83;1;2000;V;12839.03;94.47;-0.11;274.47;0.02;-0.0;0.0;178.3;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;9;127.288026;38.137518;SLR1;소형부대;;5.00;0.00;nan;-16.5;-141.25;70.45;1;2000;V;21120.64;75.86;-0.43;255.86;0.29;-0.0;0.0;196.3;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;-13.3;-138.01;61.89;1;2000;V;18553.97;87.84;-0.52;267.84;0.39;-0.0;0.0;193.0;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;-6.1;-130.84;59.67;1;2000;V;17889.71;91.86;-0.34;271.86;0.22;-0.0;0.0;185.8;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;12;127.226070;38.093868;SLR12;소형부대;;5.00;0.00;nan;-12.4;-137.19;50.25;1;2000;V;15063.31;88.86;-0.37;268.86;0.27;-0.0;0.0;192.2;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;13;127.221444;38.109821;SLR13;소형부대;;5.00;0.00;nan;8.9;-115.86;49.39;1;2000;V;14806.84;81.92;0.09;261.92;-0.19;-0.0;0.0;170.9;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;14;127.044552;38.034792;SLR14;소형부대;;5.00;0.00;nan;19.7;-105.03;21.15;1;2000;V;6341.78;187.80;-1.81;7.80;1.77;-0.0;0.0;160.0;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;15;127.068301;38.098024;SLR15;소형부대;;5.00;0.00;nan;32.2;-92.59;4.80;1;2000;V;1438.46;58.76;-7.27;238.76;7.26;-0.0;0.0;147.6;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;16;126.959122;38.036954;SLR16;소형부대;;5.00;0.00;nan;33.9;-90.82;34.41;1;2000;V;10315.01;234.15;-0.93;54.15;0.87;-0.0;0.0;145.8;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;17;126.884679;38.003388;SLR17;소형부대;;5.00;0.00;nan;31.2;-93.58;59.42;1;2000;V;17814.28;236.77;-0.92;56.77;0.80;-0.0;0.0;148.6;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;18;126.904793;37.947189;SLR18;소형부대;;5.00;0.00;nan;25.9;-98.80;69.07;1;2000;V;20705.83;219.39;-0.74;39.39;0.60;-0.0;0.0;153.8;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;19;127.302817;38.128292;SLR2;소형부대;;5.00;0.00;nan;-14.3;-139.00;73.95;1;2000;V;22170.20;79.24;-0.26;259.24;0.11;-0.0;0.0;194.0;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;20;127.255842;38.132366;SLR3;소형부대;;5.00;0.00;nan;-18.5;-143.25;60.86;1;2000;V;18244.80;75.46;-0.45;255.46;0.33;-0.0;0.0;198.2;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;21;127.298853;38.106859;SLR4;소형부대;;5.00;0.00;nan;8.8;-115.98;71.76;1;2000;V;21512.31;85.31;-0.25;265.31;0.10;-0.0;0.0;171.0;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;22;127.288800;38.102019;SLR5;소형부대;;5.00;0.00;nan;-9.5;-134.23;68.70;1;2000;V;20596.63;86.60;-0.39;266.60;0.25;-0.0;0.0;189.2;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;23;127.320762;38.110947;SLR6;소형부대;;5.00;0.00;nan;8.5;-116.26;78.27;1;2000;V;23465.30;84.57;-0.12;264.57;-0.04;-0.0;0.0;171.3;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;24;127.301571;38.102349;SLR7;소형부대;;5.00;0.00;nan;-5.0;-129.70;72.44;1;2000;V;21716.80;86.67;-0.26;266.67;0.11;-0.0;0.0;184.7;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;25;127.283584;38.109419;SLR8;소형부대;;5.00;0.00;nan;-13.6;-138.30;67.39;1;2000;V;20204.02;84.20;-0.50;264.20;0.36;-0.0;0.0;193.3;NLOS;20.00
3;127.054479;38.091281;MLR3;중형부대;;4.466836;5.00;0.00;nan;26;127.288994;38.093191;SLR9;소형부대;;5.00;0.00;nan;-3.5;-128.21;68.65;1;2000;V;20581.44;89.33;0.11;269.33;-0.25;-0.0;0.0;183.2;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;1;126.916831;38.007421;MLR1;중형부대;;5.00;0.00;nan;-5.1;-141.89;19.69;1;2000;V;5903.99;242.57;-0.32;62.57;0.28;-0.0;0.0;184.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;2;127.053312;38.052880;MLR2;중형부대;;5.00;0.00;nan;13.5;-123.24;23.78;1;2000;V;7128.11;71.01;-0.01;251.01;-0.04;-0.0;0.0;166.2;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;3;127.054479;38.091281;MLR3;중형부대;;5.00;0.00;nan;34.9;-101.80;31.71;1;2000;V;9507.23;46.02;1.23;226.02;-1.30;-0.0;0.0;144.8;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;5;126.932201;37.960102;MLR5;중형부대;;5.00;0.00;nan;14.9;-121.87;29.54;1;2000;V;8855.66;205.99;0.53;25.99;-0.59;-0.0;0.0;164.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;6;127.273121;38.116651;MLR6;중형부대;;5.00;0.00;nan;-11.1;-147.87;92.33;1;2000;V;27679.49;70.06;0.04;250.06;-0.23;-0.0;0.0;190.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;7;127.258153;38.075423;MLR7;소형노드;;5.00;0.00;nan;30.8;-105.89;84.04;1;2000;V;25194.15;78.88;0.50;258.88;-0.66;-0.0;0.0;148.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;8;127.200389;38.082112;MLR8;소형노드;;5.00;0.00;nan;0.1;-136.64;68.13;1;2000;V;20423.49;74.09;0.48;254.09;-0.62;-0.0;0.0;179.6;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;9;127.288026;38.137518;SLR1;소형부대;;5.00;0.00;nan;-13.1;-137.85;99.21;1;2000;V;29743.58;66.71;0.05;246.71;-0.25;-0.0;0.0;192.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;10;127.265867;38.097298;SLR10;소형부대;;5.00;0.00;nan;-10.1;-134.84;88.09;1;2000;V;26408.99;73.95;0.05;253.95;-0.22;-0.0;0.0;189.8;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;11;127.258189;38.085874;SLR11;소형부대;;5.00;0.00;nan;-13.2;-137.90;84.87;1;2000;V;25442.61;76.31;0.19;256.31;-0.36;-0.0;0.0;192.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;12;127.226070;38.093868;SLR12;소형부대;;5.00;0.00;nan;-12.6;-137.33;76.59;1;2000;V;22961.46;72.51;0.23;252.51;-0.39;-0.0;0.0;192.3;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;13;127.221444;38.109821;SLR13;소형부대;;5.00;0.00;nan;17.3;-107.49;77.34;1;2000;V;23187.03;68.02;0.53;248.02;-0.69;-0.0;0.0;162.5;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;14;127.044552;38.034792;SLR14;소형부대;;5.00;0.00;nan;16.7;-108.05;19.98;1;2000;V;5988.56;86.94;0.09;266.94;-0.13;-0.0;0.0;163.0;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;15;127.068301;38.098024;SLR15;소형부대;;5.00;0.00;nan;-8.1;-132.86;36.36;1;2000;V;10901.36;47.68;0.11;227.68;-0.18;-0.0;0.0;187.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;16;126.959122;38.036954;SLR16;소형부대;;5.00;0.00;nan;14.1;-110.60;5.41;1;2000;V;1620.58;290.22;1.69;110.22;-1.70;-0.0;0.0;165.6;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;17;126.884679;38.003388;SLR17;소형부대;;5.00;0.00;nan;2.8;-121.93;28.88;1;2000;V;8657.53;248.59;-0.40;68.59;0.34;-0.0;0.0;176.9;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;18;126.904793;37.947189;SLR18;소형부대;;5.00;0.00;nan;-7.9;-132.67;37.75;1;2000;V;11315.99;213.83;-0.21;33.83;0.13;-0.0;0.0;187.7;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;19;127.302817;38.128292;SLR2;소형부대;;5.00;0.00;nan;-9.9;-134.67;101.97;1;2000;V;30568.93;69.43;0.16;249.43;-0.37;-0.0;0.0;189.7;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;20;127.255842;38.132366;SLR3;소형부대;;5.00;0.00;nan;-15.3;-140.04;89.83;1;2000;V;26930.36;65.47;0.09;245.47;-0.27;-0.0;0.0;195.0;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;21;127.298853;38.106859;SLR4;소형부대;;5.00;0.00;nan;-7.3;-132.00;98.37;1;2000;V;29489.94;73.53;0.18;253.53;-0.38;-0.0;0.0;187.0;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;22;127.288800;38.102019;SLR5;소형부대;;5.00;0.00;nan;-17.3;-142.03;95.05;1;2000;V;28494.12;74.07;0.10;254.07;-0.29;-0.0;0.0;197.0;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;23;127.320762;38.110947;SLR6;소형부대;;5.00;0.00;nan;-2.9;-127.62;104.95;1;2000;V;31461.89;73.72;0.24;253.72;-0.46;-0.0;0.0;182.6;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;24;127.301571;38.102349;SLR7;소형부대;;5.00;0.00;nan;-18.3;-143.08;98.68;1;2000;V;29583.40;74.59;0.17;254.59;-0.37;-0.0;0.0;198.1;NLOS;20.00
4;126.976398;38.031865;MLR4;중형부대;;4.466836;5.00;0.00;nan;25;127.283584;38.109419;SLR8;소형부대;;5.00;0.00;nan;-10.2;-134.93;94.37;1;2000;V;28291.58;72.22;0.02;252.22;-0.21;-0.0;0.0;189.9;NLOS;20.00
